codes,smr
E01015671,0.668343377
E01015672,0.947099535
E01015673,1.015944872
E01015674,1.859040644
E01015675,0.899823861
E01015676,1.274322876
E01015677,0.952415054
E01015678,0.845285386
E01015679,0.90823728
E01015680,1.660711163
E01015681,0.746555965
E01015682,1.372190343
E01015683,0.856529965
E01015684,0.652537638
E01015685,1.193533323
E01015686,1.103265258
E01015687,0.764433392
E01015688,0.49005778
E01015689,0.872103472
E01015690,0.588747189
E01015691,1.849538841
E01015692,0.800891608
E01015693,0.901013953
E01015694,1.072193784
E01015695,0.528243477
E01015696,0.808659984
E01015697,0.803425847
E01015698,1.19667494
E01015699,2.028222141
E01015700,1.35982126
E01015701,0.945494016
E01015702,0.980865263
E01015703,1.614271157
E01015704,1.378249361
E01015705,1.351288121
E01015706,0.590175752
E01015707,0.86307911
E01015708,0.463975057
E01015709,1.311524735
E01015710,1.158316136
E01015711,1.987982103
E01015712,0.639593199
E01015713,1.864451767
E01015714,1.214818863
E01015715,1.206802795
E01015716,1.719479384
E01015717,1.257263485
E01015718,1.047380053
E01015719,0.732851264
E01015720,2.440213321
E01015721,1.082118978
E01015722,1.43485377
E01015723,1.160565637
E01015724,0.720421767
E01015725,1.674343388
E01015726,1.538415776
E01015727,1.315644545
E01015728,1.085694832
E01015729,0.923241168
E01015730,0.62270404
E01015731,0.92107109
E01015732,1.958957575
E01015733,2.171934026
E01015734,1.463714006
E01015735,1.079826696
E01015736,1.727765197
E01015737,1.303015134
E01015738,0.655754406
E01015739,0.897409642
E01015740,1.225700794
E01015741,1.02092581
E01015742,0.986223019
E01015743,1.202129797
E01015744,2.065483521
E01015745,1.491466203
E01015746,0.595060055
E01015747,0.698793986
E01015748,1.269016602
E01015749,2.202241885
E01015750,0.971414512
E01015751,1.791864119
E01015752,1.184605994
E01015753,0.829597826
E01015754,1.674422558
E01015755,1.628370494
E01015756,1.30967976
E01015757,1.294134042
E01015758,1.407811541
E01015759,1.143188809
E01015760,1.165849677
E01015761,0.933804799
E01015762,1.573206954
E01015763,1.333979161
E01015764,1.122400095
E01015765,1.187163019
E01015766,0.400415646
E01015767,1.092614653
E01015768,0.78529909
E01015769,0.535788677
E01015770,1.224001675
E01015771,1.812968975
E01015772,1.476438962
E01015773,0.986233578
E01015774,2.270666142
E01015775,0.946261651
E01015776,1.403827456
E01015777,0.647642845
E01015778,1.042078452
E01015779,1.938735966
E01015780,0.89286463
E01015781,2.200656724
E01015782,0.854364845
E01015783,1.378334103
E01015784,1.12918702
E01015785,1.665346318
E01015786,0.991127648
E01015787,1.697231253
E01015788,0.893683237
E01015789,2.370883339
E01015790,0.904168295
E01015791,0.993109277
E01015792,1.630145126
E01015793,1.48888309
E01015794,1.065212789
E01015795,1.817274468
E01015796,1.114024021
E01015797,0.662313507
E01015798,1.1246948
E01015799,0.929951472
E01015800,0.799445366
E01015801,0.934908084
E01015802,1.518671539
E01015803,1.012741479
E01015804,1.071913688
E01015805,1.11655359
E01015806,0.667199002
E01015807,0.875174955
E01015808,1.704551931
E01015809,0.976375332
E01015810,0.932215553
E01015811,1.087226323
E01015812,1.0083183
E01015813,1.442131284
E01015814,1.44311676
E01015815,1.292729791
E01015816,1.512493258
E01015817,1.177577009
E01015818,1.544059032
E01015819,1.095997959
E01015820,1.980177238
E01015821,1.166161636
E01015822,1.385899433
E01015823,0.509341025
E01015824,2.4288172
E01015825,1.703537817
E01015826,0.771103456
E01015827,2.10110545
E01015828,2.346243097
E01015829,2.62435075
E01015830,0.823022043
E01015831,0.796511158
E01015832,2.037014127
E01015833,1.253136717
E01015834,1.236024456
E01015835,1.148910914
E01015836,0.62210937
E01015837,0.814921479
E01015838,1.227918806
E01015839,1.6491352
E01015840,2.203446785
E01015841,1.264330099
E01015842,2.274523185
E01015843,1.743672723
E01015844,1.770247894
E01015845,1.181358293
E01015846,1.087760527
E01015847,1.416033819
E01015848,0.964160214
E01015849,0.754193514
E01015850,1.223733575
E01015851,1.384336278
E01015852,1.867674427
E01015853,2.199401618
E01015854,0.858471406
E01015855,1.893056538
E01015856,1.686596151
E01015857,1.178971627
E01015858,1.794491627
E01015859,1.694855275
E01015860,1.433214111
E01015861,1.220138944
E01015862,1.130335906
E01015863,1.814472005
E01015864,1.42577377
E01015865,1.016911319
E01015866,0.925441601
E01015867,1.84633773
E01015868,1.89828159
E01015869,1.873160031
E01015870,0.869284402
E01015871,1.441217265
E01015872,1.313209455
E01015873,2.217690793
E01015874,1.410609123
E01015875,2.100297816
E01015876,1.400024335
E01015877,1.146751938
E01015878,0.986821079
E01015879,1.534124889
E01015880,1.873409605
E01015881,1.013296568
E01015882,1.937226131
E01015883,1.420293606
E01015884,1.468627196
E01015885,1.122490883
E01015886,2.198196998
E01015887,1.810909961
E01015888,1.332635356
E01015889,0.982868237
E01015890,1.452875307
E01015891,1.605222642
E01015892,1.29593487
E01015893,1.270499562
E01015894,1.160651629
E01015895,1.40336801
E01015896,1.450848712
E01015897,1.748664212
E01015898,1.201906628
E01015899,1.440277577
E01015900,1.425384526
E01015901,1.753540758
E01015902,1.163182718
E01015903,1.050881652
E01015904,1.298312744
E01015905,2.006999355
E01015906,1.196719385
E01015907,1.751755331
E01015908,0.689681952
E01015909,0.919055409
E01015910,0.829238032
E01015911,1.42490106
E01015912,1.058877033
E01015913,1.187203007
E01015914,0.640987947
E01015915,1.367399534
E01015916,1.443525707
E01015917,1.364003553
E01015918,0.923166124
E01015919,1.247288527
E01015920,2.049017206
E01015921,1.013037195
E01015922,1.436254084
E01015923,1.432378562
E01015924,1.578422213
E01015925,1.090634379
E01015926,1.404759937
E01015927,0.896258012
E01015928,1.218490209
E01015929,1.457529296
E01015930,1.164688521
E01015931,0.934466044
E01015932,1.504455953
E01015933,1.251344915
E01015934,0.790484252
E01015935,1.615124079
E01015936,1.149670563
E01015937,1.063166371
E01015938,1.144696236
E01015939,0.686580845
E01015941,0.381919726
E01015942,1.632221325
E01015943,0.480755833
E01015944,1.189895706
E01015945,0.898357918
E01015946,0.481065815
E01015947,1.032967784
E01015948,0.524001442
E01015949,1.162742684
E01015950,1.291475134
E01015951,0.854457626
E01015952,0.620931256
E01015953,0.503138632
E01015954,0.913705264
E01015955,0.994076574
E01015956,1.248569096
E01015957,1.241481916
E01015958,0.836618713
E01015959,1.298597372
E01015960,1.126276684
E01015961,0.726748539
E01015962,1.795306134
E01015963,0.813687359
E01015964,0.828165988
E01015965,1.00282365
E01015966,0.993204238
E01015967,1.153434361
E01015968,1.495021433
E01015969,1.158124797
E01015970,0.350255385
E01015971,1.646364443
E01015972,1.210832613
E01015973,1.352539571
E01015974,0.57912184
E01015975,0.618923817
E01015976,1.197304918
E01015977,0.880208338
E01015978,1.361610109
E01015979,0.492459469
E01015980,1.279149119
E01015982,0.371259116
E01015983,1.024362349
E01015984,0.938286493
E01015985,1.334665676
E01015986,0.59489422
E01015987,1.486130314
E01015988,2.25529564
E01015989,1.016615041
E01015990,1.251009696
E01015991,1.232077769
E01015992,1.564524739
E01015993,1.277531093
E01015994,1.346004695
E01015995,1.211207694
E01015996,1.121730848
E01015997,0.234705682
E01015998,1.353859153
E01015999,0.479123805
E01016000,0.663130698
E01016001,1.053538646
E01016002,0.700655888
E01016003,1.211267809
E01016004,0.751042812
E01016005,1.031467446
E01016006,0.760086362
E01016007,1.214182396
E01016008,0.578536697
E01016009,1.06503874
E01016010,0.724902742
E01016011,1.066349024
E01016012,0.966905404
E01016013,0.745522969
E01016014,1.356121676
E01016015,0.692916057
E01016016,1.105671575
E01016017,1.822601068
E01016018,1.089891425
E01016019,1.739882336
E01016020,1.456867624
E01016021,0.410409612
E01016022,0.969086533
E01016023,1.357233356
E01016024,1.330684767
E01016025,2.312409918
E01016026,0.536243768
E01016027,1.024668729
E01016028,0.797376851
E01016029,1.094360884
E01016030,2.045167321
E01016031,2.503603169
E01016032,2.550723031
E01016033,0.877456818
E01016034,0.979217696
E01016035,0.783145019
E01016036,0.711719621
E01016037,0.838597871
E01016038,0.649963764
E01016039,0.838066268
E01016040,1.228605404
E01016041,1.51714112
E01016042,1.553008971
E01016043,1.842949695
E01016044,1.581358986
E01016045,0.931395659
E01016046,1.189486676
E01016047,1.499212861
E01016048,1.204528172
E01016049,1.48501861
E01016050,0.879911019
E01016051,0.675953799
E01016052,0.977208557
E01016053,0.683863264
E01016054,0.308024421
E01016055,0.930447591
E01016056,1.048699553
E01016057,1.005534099
E01016058,1.288658729
E01016059,0.858079884
E01016060,0.664910688
E01016061,1.595966723
E01016062,1.149721442
E01016063,1.705303704
E01016064,1.068451748
E01016065,1.540727413
E01016066,1.74736867
E01016067,2.072740533
E01016068,1.434210469
E01016069,1.514430504
E01016070,1.095140297
E01016071,1.005326134
E01016072,1.978008241
E01016073,1.16756026
E01016074,1.276076622
E01016075,2.110259601
E01016076,1.13791912
E01016077,1.676873442
E01016078,0.727820205
E01016079,1.770416671
E01016080,1.343326035
E01016081,0.917332413
E01016082,0.322778033
E01016083,2.364919575
E01016084,1.342190483
E01016085,0.247685381
E01016086,0.521895394
E01016087,1.207137429
E01016088,1.483130095
E01016089,1.330151164
E01016090,0.922542402
E01016091,0.722771762
E01016092,1.000451439
E01016093,0.656574565
E01016094,0.999002884
E01016095,0.89120938
E01016096,0.658002577
E01016097,0.969572604
E01016098,1.300975613
E01016099,0.984817943
E01016100,0.893477439
E01016101,1.163810473
E01016102,0.930840679
E01016103,0.669561256
E01016104,1.085040955
E01016105,0.62771887
E01016106,0.89834496
E01016107,0.54095982
E01016110,1.250509915
E01016111,2.560564772
E01016112,0.747808474
E01016113,1.222222446
E01016114,1.637236705
E01016115,0.682379811
E01016116,0.613917009
E01016117,1.84064832
E01016118,1.125947241
E01016119,0.799132353
E01016120,0.813414212
E01016121,0.97092618
E01016122,0.605504509
E01016123,1.114576576
E01016124,0.491371446
E01016125,1.709212856
E01016126,1.105224646
E01016127,1.428477306
E01016128,1.061755851
E01016129,0.531827365
E01016130,0.837748087
E01016131,0.466189688
E01016132,0.476423219
E01016133,0.502794453
E01016134,0.114744143
E01016135,0.891419836
E01016136,1.496262529
E01016137,1.097968414
E01016138,0.858693126
E01016139,1.013766828
E01016140,1.757335768
E01016141,0.786971114
E01016142,1.007910015
E01016143,1.32589483
E01016144,1.123972213
E01016145,1.169639386
E01016146,1.215816837
E01016147,0.573132809
E01016148,1.415654238
E01016149,1.271870371
E01016150,1.969132727
E01016151,1.33806671
E01016152,1.210215369
E01016153,1.405834944
E01016154,1.478179261
E01016155,0.67916339
E01016156,1.376386953
E01016157,1.394304954
E01016158,1.579725475
E01016159,1.48450845
E01016160,1.137427119
E01016161,2.245680737
E01016162,0.657172316
E01016163,1.241922056
E01016164,1.960054295
E01016165,1.093157283
E01016166,0.608570857
E01016167,1.32056019
E01016168,1.796990701
E01016169,0.664625293
E01016170,0.815748462
E01016171,1.051450586
E01016172,0.978723948
E01016173,1.816224955
E01016174,0.951226927
E01016175,1.358883977
E01016176,0.906914338
E01016177,1.417140399
E01016178,1.295798278
E01016179,0.887085268
E01016180,1.074410289
E01016181,0.478743735
E01016182,1.171542725
E01016183,0.48222472
E01016184,0.527786692
E01016185,0.651135707
E01016186,0.559257852
E01016187,1.221056201
E01016188,1.053796869
E01016190,1.773636461
E01016191,1.284618849
E01016192,1.806348551
E01016193,0.558288312
E01016194,0.637539599
E01016195,0.465693037
E01016196,0.277549024
E01016197,1.474985217
E01016198,1.000333535
E01016199,1.145735732
E01016200,0.679818556
E01016201,0.396800943
E01016202,0.733005728
E01016203,1.822683812
E01016204,1.389767579
E01016205,0.988233597
E01016206,0.845126943
E01016207,1.209611153
E01016208,0.673110602
E01016209,0.766118697
E01016210,1.236709012
E01016212,3.047371411
E01016213,0.43235558
E01016214,0.79211285
E01016215,1.07663728
E01016216,1.222412775
E01016217,0.815820146
E01016218,0.875593678
E01016219,1.011843197
E01016220,1.545133447
E01016221,0.882842482
E01016222,0.543695701
E01016223,1.420364498
E01016224,1.014426903
E01016225,1.132872411
E01016226,1.006986526
E01016227,1.594445667
E01016228,1.014361608
E01016229,1.520163521
E01016230,0.417658603
E01016231,1.18705052
E01016232,0.856451639
E01016233,1.526430512
E01016234,1.09801138
E01016235,0.522973905
E01016236,1.176620275
E01016237,1.317892866
E01016238,0.773878083
E01016239,0.880874119
E01016240,0.606200291
E01016241,0.833613162
E01016242,1.067346404
E01016243,0.688539554
E01016245,0.590734791
E01016246,0.557376223
E01016247,0.950516333
E01016248,1.187606592
E01016249,1.59600866
E01016250,0.742500709
E01016252,0.707331551
E01016253,0.461290645
E01016254,0.915529086
E01016255,0.49596509
E01016256,1.299521255
E01016257,1.328460165
E01016258,0.804994772
E01016259,0.739605142
E01016260,0.905062295
E01016261,0.425447896
E01016262,0.701639299
E01016263,0.894443789
E01016264,0.679021917
E01016265,0.887577308
E01016266,0.625767331
E01016267,0.214032778
E01016268,0.744446059
E01016269,0.851370566
E01016270,1.110163239
E01016271,1.06617953
E01016272,1.028360225
E01016273,0.826235199
E01016274,1.07913779
E01016275,0.696705681
E01016276,0.359249583
E01016277,0.300161395
E01016278,0.870583175
E01016279,0.864103816
E01016280,1.319624588
E01016281,0.873625231
E01016282,1.304051369
E01016283,0.588974677
E01016284,0.606773185
E01016285,0.472593512
E01016286,0.728088294
E01016287,0.887009584
E01016288,0.621664832
E01016289,1.176840565
E01016290,0.861862221
E01016291,0.754013257
E01016292,0.618163497
E01016293,0.684002087
E01016294,0.586327508
E01016295,1.549228796
E01016296,0.781712798
E01016297,0.90067818
E01016298,0.406835246
E01016299,0.785847132
E01016300,0.924695699
E01016301,0.829944686
E01016302,0.755396655
E01016303,0.594683057
E01016304,1.054664562
E01016305,1.115286515
E01016306,0.940296195
E01016307,1.144255493
E01016308,0.229030597
E01016309,1.1551276
E01016310,1.543441583
E01016311,1.550267494
E01016312,0.848404059
E01016313,0.68243759
E01016314,0.630062978
E01016315,0.603951661
E01016316,0.68662394
E01016317,0.651477352
E01016318,0.678251505
E01016319,1.125767725
E01016320,1.128479318
E01016321,0.962993077
E01016322,0.746213686
E01016323,0.626602395
E01016324,0.895940065
E01016325,1.419129576
E01016326,0.486697794
E01016327,1.189822563
E01016328,0.51624923
E01016329,1.069475282
E01016330,0.64013966
E01016331,1.180129048
E01016332,0.693406558
E01016333,0.665041836
E01016334,0.6478728
E01016335,0.741317267
E01016336,0.902982239
E01016337,0.966104402
E01016338,0.839385743
E01016339,0.853031415
E01016340,1.009655652
E01016341,0.965507529
E01016342,0.791977323
E01016343,0.714013929
E01016344,0.959366968
E01016345,0.492709423
E01016346,0.604536594
E01016347,1.473933379
E01016348,0.774533156
E01016349,1.150056122
E01016350,0.59552251
E01016353,1.501820833
E01016355,1.425185831
E01016356,1.043452612
E01016357,0.933000757
E01016358,1.744294873
E01016359,1.037637274
E01016360,1.489780834
E01016361,1.507797813
E01016362,1.531150727
E01016363,1.344397471
E01016364,0.513032079
E01016365,1.117685098
E01016366,1.500476104
E01016367,0.999113039
E01016368,1.167859897
E01016369,1.115834683
E01016370,0.444988909
E01016371,1.810129383
E01016372,1.075750659
E01016373,1.493249032
E01016374,0.664549031
E01016375,1.10555372
E01016376,1.316938557
E01016377,1.746098474
E01016378,1.345774832
E01016379,0.314038963
E01016380,0.771684917
E01016381,1.267119222
E01016382,1.206301276
E01016383,0.987773471
E01016384,0.985473513
E01016385,1.878349877
E01016386,0.438848295
E01016387,0.996565286
E01016388,0.819794636
E01016389,1.627017512
E01016390,1.196392978
E01016391,0.800685187
E01016392,0.984989993
E01016393,1.25150014
E01016394,1.390199212
E01016395,1.281009014
E01016396,0.919297349
E01016397,1.961553125
E01016398,0.839795549
E01016399,1.151215285
E01016400,1.230851974
E01016401,1.337062999
E01016402,0.809298022
E01016403,1.095637587
E01016404,0.52542741
E01016405,0.632525828
E01016406,0.235991784
E01016407,0.697912333
E01016408,1.072048432
E01016409,1.198001134
E01016410,0.376271005
E01016411,0.473528978
E01016412,0.426771413
E01016413,0.516239728
E01016414,0.432175331
E01016415,1.841192506
E01016416,0.237819112
E01016417,0.62599846
E01016418,0.458908677
E01016419,0.71442893
E01016420,1.367957691
E01016421,0.708524428
E01016422,1.65884708
E01016423,1.878830628
E01016424,1.539129075
E01016425,0.685918185
E01016426,0.999459793
E01016427,0.783087221
E01016428,0.683522711
E01016429,1.028981389
E01016430,0.569232182
E01016431,0.928076082
E01016432,1.217891198
E01016433,0.914222001
E01016434,1.231566437
E01016435,1.104524299
E01016436,1.434541319
E01016437,0.605088799
E01016438,1.255782379
E01016439,0.855690066
E01016440,1.094421936
E01016441,1.926875981
E01016442,1.065483382
E01016443,1.188133397
E01016444,0.949621037
E01016445,1.750484663
E01016446,1.615534509
E01016447,1.57519028
E01016448,1.225008213
E01016449,0.764199631
E01016450,1.769470522
E01016451,1.081928031
E01016452,1.669023612
E01016453,0.999275972
E01016454,1.715958714
E01016455,2.7347596
E01016456,1.135714834
E01016457,1.231276792
E01016458,1.564235176
E01016459,1.23104312
E01016460,0.865700291
E01016461,1.198717933
E01016462,1.293384258
E01016463,1.567882915
E01016464,1.294453001
E01016465,1.076576516
E01016467,1.624326229
E01016468,0.777473642
E01016469,1.731372317
E01016470,0.828393255
E01016471,1.43040701
E01016472,1.137528117
E01016473,1.166218678
E01016474,1.55812006
E01016475,1.440966703
E01016476,1.837576204
E01016477,0.876703149
E01016478,0.973133268
E01016479,1.62782815
E01016480,2.083194753
E01016481,1.041092463
E01016482,1.167933032
E01016483,0.786315226
E01016484,0.972619724
E01016485,1.352111322
E01016486,1.91307291
E01016487,1.280294044
E01016488,1.022687375
E01016490,1.040910406
E01016491,0.862754544
E01016492,1.090271812
E01016493,1.757636497
E01016494,0.806679522
E01016495,1.293970745
E01016496,1.173559596
E01016497,1.038227104
E01016498,1.400185936
E01016499,2.048437174
E01016500,0.548900674
E01016501,1.857144078
E01016502,1.599195869
E01016503,1.124876837
E01016504,1.665282413
E01016505,0.842381647
E01016506,0.826558108
E01016507,1.357845419
E01016508,0.749299871
E01016509,1.475724773
E01016510,1.41278985
E01016511,1.156584475
E01016512,1.583886642
E01016513,1.310379391
E01016514,1.258499674
E01016515,0.94464155
E01016516,0.741406107
E01016517,1.491118753
E01016518,1.022258789
E01016519,2.268777351
E01016520,1.007902683
E01016521,1.153955575
E01016522,1.050217317
E01016523,0.839483163
E01016524,0.924430119
E01016525,0.28407309
E01016526,0.608192727
E01016527,1.082794404
E01016528,1.015050309
E01016529,2.177199498
E01016530,1.027219584
E01016531,0.461650137
E01016532,0.634983337
E01016533,0.987225642
E01016534,0.913294932
E01016535,1.067311622
E01016536,1.425378684
E01016537,0.551351581
E01016538,0.967179469
E01016539,0.521986698
E01016540,0.43854309
E01016541,0.802374305
E01016542,1.253429666
E01016543,0.719996423
E01016544,0.864357103
E01016545,1.559059965
E01016546,0.370943348
E01016547,1.065680368
E01016548,0.476175978
E01016549,0.955131798
E01016550,1.181815467
E01016551,0.504738683
E01016552,0.646893262
E01016553,1.20420216
E01016554,0.740117938
E01016555,1.869986796
E01016556,1.022430933
E01016557,1.174246766
E01016558,0.970178266
E01016559,0.199636951
E01016560,1.189770134
E01016561,1.019678589
E01016562,0.551589248
E01016563,0.491059332
E01016564,0.633254576
E01016565,1.053582747
E01016566,1.481184754
E01016567,0.738409678
E01016568,0.562240277
E01016569,0.265795248
E01016570,1.208286593
E01016571,0.59434226
E01016572,0.688601255
E01016573,1.159979525
E01016574,0.279513213
E01016575,0.735911218
E01016576,0.773203971
E01016577,1.523214943
E01016578,1.235840418
E01016579,0.767292356
E01016580,1.022755639
E01016581,0.621677156
E01016582,1.557759425
E01016583,0.616461292
E01016584,1.262230875
E01016585,1.149503396
E01016586,0.937459505
E01016587,0.856117867
E01016588,1.402007874
E01016589,0.914019162
E01016591,0.903304521
E01016592,1.095323439
E01016593,1.107854672
E01016594,1.088360085
E01016595,1.25294669
E01016596,0.648223713
E01016597,0.884013648
E01016598,1.680663845
E01016599,0.810344252
E01016600,1.141302174
E01016601,0.976905008
E01016602,0.418353868
E01016603,0.474857539
E01016604,0.453978418
E01016605,1.499342217
E01016606,0.369045165
E01016607,0.758118998
E01016608,1.001517924
E01016609,0.68570265
E01016610,0.705683609
E01016611,0.8592
E01016612,0.441150714
E01016613,0.873252191
E01016614,0.735308503
E01016615,0.808699247
E01016616,0.667782181
E01016617,1.851594812
E01016618,1.662313196
E01016619,0.590324652
E01016620,0.452240879
E01016621,0.633685921
E01016622,0.991187868
E01016623,1.078450525
E01016624,0.899892682
E01016625,1.091586508
E01016626,1.018676101
E01016627,1.118138861
E01016628,0.366395762
E01016629,0.810150649
E01016630,1.111900403
E01016631,1.679379964
E01016632,0.550504785
E01016633,0.717917948
E01016634,1.01490565
E01016635,0.986918015
E01016636,0.976889667
E01016637,1.080194846
E01016638,1.107717274
E01016639,0.409791451
E01016640,1.056832521
E01016641,0.830741091
E01016642,0.517643355
E01016643,0.738353863
E01016644,1.455539434
E01016645,0.742567469
E01016646,0.671831397
E01016647,1.25663151
E01016648,0.225030402
E01016649,0.467876498
E01016651,0.431551932
E01016652,0.78413406
E01016653,0.112946659
E01016654,0.751234007
E01016655,0.528560956
E01016656,0.93796275
E01016657,0.444903231
E01016658,0.654997794
E01016659,0.895201408
E01016660,0.905311284
E01016661,1.06545924
E01016662,1.333477015
E01016663,1.223664713
E01016664,0.425318133
E01016665,1.264039453
E01016666,0.741800051
E01016668,0.565102469
E01016669,0.778047058
E01016670,0.489379492
E01016671,0.671195524
E01016672,1.089746085
E01016673,1.108740748
E01016674,0.897517569
E01016675,0.236273989
E01016676,0.938324857
E01016677,0.769163536
E01016678,1.126099826
E01016679,0.621359491
E01016680,0.880611527
E01016682,1.021325719
E01016683,1.277426355
E01016684,0.378311453
E01016685,0.935534504
E01016686,1.028359259
E01016687,0.462853316
E01016688,0.455489855
E01016689,0.192688835
E01016690,0.775935899
E01016691,0.817404927
E01016692,0.811596977
E01016693,0
E01016694,0.741492321
E01016695,0.976588611
E01016696,0.553210237
E01016699,0.699796573
E01016700,0.949883599
E01016701,0.994111061
E01016702,0.633561918
E01016703,1.011852956
E01016704,1.263431888
E01016705,1.174939622
E01016706,0.864549927
E01016707,0.366153723
E01016708,0.603604185
E01016709,1.180960152
E01016710,1.56217726
E01016711,1.327532749
E01016713,1.420860264
E01016714,1.328696544
E01016715,1.45925006
E01016716,1.521299558
E01016717,0.963225029
E01016718,1.881257854
E01016719,1.447368406
E01016720,1.164120363
E01016721,1.828336105
E01016722,0.807045475
E01016723,1.179916406
E01016724,1.023002682
E01016725,0.571484612
E01016726,1.220463928
E01016727,1.371531984
E01016728,0.739173296
E01016729,0.805564151
E01016731,1.332868561
E01016732,1.515696125
E01016733,1.249962981
E01016734,0.903387302
E01016735,1.060413909
E01016736,1.561781151
E01016737,1.274555132
E01016738,1.626885704
E01016739,0.937109653
E01016740,0.92706646
E01016741,1.638878674
E01016742,1.854012003
E01016743,1.198050216
E01016744,1.777688335
E01016745,0.989168154
E01016746,1.973562398
E01016748,0.640590474
E01016750,1.003327335
E01016751,1.521403102
E01016752,0.857120196
E01016753,1.088718494
E01016754,0.720447506
E01016755,0.795350978
E01016756,1.746824425
E01016757,1.543751513
E01016758,1.143080543
E01016759,0.754256674
E01016760,1.255635145
E01016761,0.770551825
E01016762,0.741685913
E01016763,1.125621622
E01016764,0.631306985
E01016765,0.97097079
E01016766,0.935402371
E01016767,0.582204408
E01016768,1.466348986
E01016769,0.614290451
E01016770,1.435697927
E01016771,1.316410047
E01016772,1.337725758
E01016773,1.181724739
E01016774,1.103658346
E01016775,0.99423563
E01016776,1.153054062
E01016777,1.908621671
E01016778,0.779436532
E01016780,0.818162586
E01016781,0.759956186
E01016783,0.682924381
E01016784,0.791700498
E01016786,1.445848812
E01016787,1.433975235
E01016788,0.894346512
E01016789,0.524619006
E01016790,1.688833935
E01016791,0.707542255
E01016792,1.26402097
E01016793,1.622231357
E01016794,1.082418977
E01016795,0.919935138
E01016796,1.005723791
E01016797,0.771530928
E01016798,0.752290465
E01016799,0.773470945
E01016800,1.010773329
E01016801,1.219012614
E01016802,1.407028832
E01016803,0.977979571
E01016804,1.350228484
E01016805,0.673654987
E01016806,1.372249865
E01016807,1.279648872
E01016808,1.069546775
E01016809,1.207300415
E01016810,2.338710714
E01016811,1.835280494
E01016812,0.77433169
E01016813,1.281699325
E01016814,1.314973076
E01016815,1.242532173
E01016816,1.306307328
E01016817,1.080106207
E01016818,0.997133402
E01016819,0.990658745
E01016820,0.844348129
E01016821,1.714526098
E01016822,1.374848809
E01016823,1.213287114
E01016824,1.416571859
E01016825,1.278551897
E01016826,0.590838456
E01016827,1.184922999
E01016828,0.862301775
E01016829,1.740431293
E01016830,1.398601402
E01016831,0.79559404
E01016832,0.970489771
E01016833,0.983589722
E01016834,1.283687208
E01016835,1.737909626
E01016836,1.639905833
E01016837,1.533523283
E01016838,1.133967407
E01016839,1.60039766
E01016840,1.481230326
E01016841,1.643681887
E01016842,1.806370139
E01016843,1.759028716
E01016844,2.681391275
E01016845,2.354280733
E01016846,1.269848288
E01016847,1.778779743
E01016848,1.730122033
E01016849,1.250317048
E01016850,0.811664851
E01016851,1.27240072
E01016852,1.72659565
E01016853,1.470509146
E01016854,1.883398591
E01016855,1.047851626
E01016856,1.334774971
E01016857,1.520248143
E01016858,1.652469647
E01016859,0.768524533
E01016860,2.298878631
E01016861,2.084599622
E01016862,1.761713044
E01016863,2.352595525
E01016864,2.771835464
E01016865,2.212832132
E01016866,2.624924307
E01016867,1.933445003
E01016868,1.527491083
E01016869,1.690882598
E01016870,1.477690865
E01016871,1.288956091
E01016872,1.137208339
E01016873,3.173025981
E01016874,1.166438487
E01016875,1.654034086
E01016876,0.943677956
E01016877,1.263092903
E01016878,1.702320752
E01016879,1.582116337
E01016880,2.186342494
E01016881,0.701045031
E01016882,1.165917391
E01016883,0.886670116
E01016884,1.450470124
E01016885,2.411264736
E01016886,1.25664155
E01016887,1.419711755
E01016888,1.284720596
E01016889,0.735249922
E01016890,0.876979296
E01016891,1.094554856
E01016892,1.031418039
E01016893,1.000584165
E01016894,2.175373595
E01016895,2.218302785
E01016896,1.154903076
E01016897,0.965681016
E01016898,1.940900604
E01016899,1.145178491
E01016900,1.915328324
E01016901,0.82829939
E01016902,2.170930369
E01016903,0.842156106
E01016904,2.606625229
E01016905,2.040651806
E01016906,2.072944572
E01016907,1.792362097
E01016908,2.49730117
E01016909,1.348551378
E01016910,1.63056508
E01016911,1.269680557
E01016912,1.464423639
E01016913,0.848446498
E01016914,0.774246087
E01016915,2.512865133
E01016916,1.441203041
E01016917,1.22148556
E01016918,1.986345255
E01016919,1.125330362
E01016920,1.016818991
E01016921,1.33909022
E01016922,2.05171836
E01016923,1.440914556
E01016924,1.252704499
E01016925,1.312093958
E01016926,2.209394943
E01016927,1.719897577
E01016928,1.591413937
E01016929,1.377289439
E01016930,0.8501623
E01016931,1.109753196
E01016932,1.358836493
E01016933,1.116383274
E01016934,0.607741379
E01016935,1.536188001
E01016936,1.555306794
E01016937,1.420318641
E01016938,0.675227753
E01016939,0.410065306
E01016940,0.883643562
E01016941,2.104293582
E01016942,2.648030479
E01016943,1.207616339
E01016944,2.247034216
E01016945,2.481734557
E01016946,1.181278151
E01016947,3.488323774
E01016948,1.188304132
E01016949,1.628209024
E01016950,1.330774203
E01016951,2.457985736
E01016952,1.057697758
E01016953,1.082900832
E01016954,1.41676283
E01016955,2.410231872
E01016956,1.675159025
E01016957,1.042472825
E01016958,1.20135994
E01016959,1.339762321
E01016960,1.431125887
E01016961,1.131152102
E01016962,0.687562141
E01016963,1.359500743
E01016964,1.505409613
E01016966,0.688904379
E01016967,1.013855801
E01016968,0.916654209
E01016969,1.410771203
